xObs,xMean,xMedian,xRMS,xSigma
-59.29999999997918,0.01217250741843998,3.4426584773794997e-06,7.268868294178369e-06,0.036481041093416496
-59.28999999997917,0.012177839732915391,3.449453616566429e-06,7.282710563952087e-06,0.03649700379853721
-59.27999999997917,0.012183173197735396,3.4562621679919767e-06,7.296579193679875e-06,0.03651296994227468
-59.26999999997916,0.012188507812899986,3.4630841581290216e-06,7.310474233558491e-06,0.036528939524628865
-59.25999999997916,0.012193843578409167,3.469919613502695e-06,7.324395733880277e-06,0.03654491254559979
-59.24999999997915,0.012199180494262935,3.476768560690481e-06,7.338343745033339e-06,0.03656088900518744
-59.23999999997915,0.012204518560461295,3.4836310263223215e-06,7.35231831750174e-06,0.03657686890339184
-59.22999999997914,0.01220985777700424,3.4905070370807204e-06,7.36631950186567e-06,0.03659285224021296
-59.21999999997914,0.012215198143891775,3.4973966197008455e-06,7.380347348801639e-06,0.036608839015650804
-59.20999999997913,0.012220539661123903,3.50429980097064e-06,7.394401909082655e-06,0.03662482922970541
-59.19999999997913,0.012225882328700617,3.5112166077309002e-06,7.4084832335784066e-06,0.03664082288237674
-59.18999999997912,0.012231226146621917,3.5181470668754192e-06,7.422591373255455e-06,0.03665681997366478
-59.17999999997912,0.012236571114887811,3.5250912053510665e-06,7.436726379177409e-06,0.03667282050356958
-59.16999999997911,0.012241917233498293,3.5320490501578968e-06,7.450888302505115e-06,0.036688824472091104
-59.15999999997911,0.012247264502453363,3.539020628349257e-06,7.4650771944968415e-06,0.03670483187922935
-59.1499999999791,0.012252612921753022,3.5460059670318897e-06,7.4792931065084644e-06,0.03672084272498435
-59.139999999979096,0.012257962491397273,3.5530050933660426e-06,7.49353608999365e-06,0.03673685700935607
-59.12999999997909,0.01226331321138611,3.5600180345655666e-06,7.507806196504049e-06,0.03675287473234453
-59.119999999979086,0.012268665081719535,3.5670448178980296e-06,7.522103477689472e-06,0.036768895893949716
-59.10999999997908,0.01227401810239755,3.5740854706848183e-06,7.536427985298088e-06,0.03678492049417163
-59.099999999979076,0.012279372273420155,3.581140020301244e-06,7.550779771176601e-06,0.03680094853301029
-59.08999999997907,0.012284727594787352,3.5882084941766524e-06,7.565158887270445e-06,0.03681698001046568
-59.079999999979066,0.012290084066499132,3.595290919794525e-06,7.579565385623968e-06,0.03683301492653781
-59.06999999997906,0.012295441688555503,3.6023873246925915e-06,7.593999318380628e-06,0.03684905328122667
-59.059999999979055,0.012300800460956468,3.6094977364629333e-06,7.608460737783165e-06,0.036865095074532256
-59.04999999997905,0.012306160383702016,3.616622182752092e-06,7.6229496961738105e-06,0.03688114030645457
-59.039999999979045,0.012311521456792155,3.6237606912611836e-06,7.637466245994463e-06,0.036897188976993636
-59.02999999997904,0.012316883680226884,3.630913289745978e-06,7.65201043978688e-06,0.03691324108614943
-59.019999999979035,0.012322247054006202,3.638080006017051e-06,7.666582330192875e-06,0.03692929663392195
-59.00999999997903,0.012327611578130108,3.6452608679398602e-06,7.681181969954497e-06,0.03694535562031121
-58.999999999979025,0.012332977252598602,3.6524559034348646e-06,7.695809411914234e-06,0.0369614180453172
-58.98999999997902,0.012338344077411688,3.6596651404776296e-06,7.710464709015193e-06,0.036977483908939915
-58.979999999979015,0.012343712052569362,3.66688860709894e-06,7.725147914301297e-06,0.03699355321117938
-58.96999999997901,0.012349081178071623,3.6741263313849032e-06,7.739859080917479e-06,0.037009625952035566
-58.959999999979004,0.012354451453918475,3.681378341477065e-06,7.754598262109868e-06,0.037025702131508485
-58.949999999979,0.012359822880109915,3.688644665572514e-06,7.769365511225988e-06,0.03704178174959814
-58.939999999978994,0.012365195456645946,3.695925331923993e-06,7.784160881714943e-06,0.03705786480630453
-58.92999999997899,0.012370569183526563,3.7032203688400087e-06,7.798984427127626e-06,0.03707395130162766
-58.919999999978984,0.012375944060751773,3.710529804684942e-06,7.813836201116894e-06,0.037090041235567514
-58.90999999997898,0.012381320088321568,3.717853667879159e-06,7.82871625743777e-06,0.037106134608124106
-58.899999999978974,0.012386697266235955,3.725191986899118e-06,7.843624649947647e-06,0.03712223141929743
-58.88999999997897,0.012392075594494928,3.7325447902774866e-06,7.858561432606463e-06,0.03713833166908748
-58.87999999997896,0.012397455073098492,3.739912106603246e-06,7.873526659476916e-06,0.03715443535749427
-58.86999999997896,0.012402835702046646,3.7472939645218123e-06,7.888520384724649e-06,0.0371705424845178
-58.85999999997895,0.01240821748133939,3.7546903927351214e-06,7.903542662618445e-06,0.03718665305015806
-58.84999999997895,0.01241360041097672,3.7621014200017784e-06,7.918593547530428e-06,0.03720276705441504
-58.83999999997894,0.01241898449095864,3.769527075137146e-06,7.933673093936262e-06,0.037218884497288766
-58.82999999997894,0.01242436972128515,3.7769673870134593e-06,7.948781356415337e-06,0.037235005378779225
-58.81999999997893,0.012429756101956247,3.7844223845599413e-06,7.963918389650983e-06,0.037251129698886415
-58.80999999997893,0.012435143632971934,3.791892096762913e-06,7.979084248430651e-06,0.03726725745761033
-58.79999999997892,0.01244053231433221,3.79937655266591e-06,7.994278987646123e-06,0.03728338865495099
-58.78999999997892,0.012445922146037076,3.806875781369788e-06,8.009502662293707e-06,0.03729952329090838
-58.77999999997891,0.012451313128086533,3.814389812032845e-06,8.024755327474432e-06,0.03731566136548251
-58.76999999997891,0.012456705260480573,3.821918673870929e-06,8.040037038394256e-06,0.037331802878673354
-58.7599999999789,0.012462098543219207,3.8294623961575506e-06,8.055347850364258e-06,0.03734794783048095
-58.7499999999789,0.01246749297630243,3.837021008224003e-06,8.070687818800841e-06,0.03736409622090527
-58.73999999997889,0.01247288855973024,3.844594539459468e-06,8.086056999225933e-06,0.03738024804994633
-58.72999999997889,0.01247828529350264,3.852183019311137e-06,8.101455447267193e-06,0.03739640331760411
-58.71999999997888,0.012483683177619628,3.859786477284322e-06,8.116883218658196e-06,0.037412562023878645
-58.709999999978876,0.012489082212081205,3.8674049429425714e-06,8.132340369238656e-06,0.037428724168769904
-58.69999999997887,0.012494482396887375,3.875038445907792e-06,8.14782695495461e-06,0.03744488975227789
-58.689999999978866,0.01249988373203813,3.882687015860335e-06,8.163343031858635e-06,0.03746105877440261
-58.67999999997886,0.012505286217533475,3.890350682539155e-06,8.178888656110038e-06,0.037477231235144064
-58.669999999978856,0.01251068985337341,3.898029475741897e-06,8.194463883975068e-06,0.037493407134502256
-58.65999999997885,0.01251609463955793,3.905723425325017e-06,8.210068771827118e-06,0.03750958647247717
-58.649999999978846,0.012521500576087042,3.913432561203904e-06,8.225703376146925e-06,0.03752576924906883
-58.63999999997884,0.012526907662960747,3.92115691335299e-06,8.241367753522778e-06,0.03754195546427723
-58.629999999978835,0.012532315900179036,3.9288965118058675e-06,8.257061960650724e-06,0.03755814511810234
-58.61999999997883,0.012537725287741915,3.9366513866554125e-06,8.27278605433477e-06,0.0375743382105442
-58.609999999978825,0.012543135825649384,3.9444215680538935e-06,8.28854009148709e-06,0.0375905347416028
-58.59999999997882,0.012548547513901442,3.952207086213092e-06,8.304324129128228e-06,0.03760673471127811
-58.589999999978815,0.012553960352498087,3.960007971404421e-06,8.320138224387314e-06,0.03762293811957016
-58.57999999997881,0.012559374341439325,3.967824253959042e-06,8.335982434502256e-06,0.03763914496647896
-58.569999999978805,0.012564789480725149,3.9756559642679816e-06,8.351856816819956e-06,0.03765535525200449
-58.5599999999788,0.012570205770355563,3.983503132782252e-06,8.367761428796526e-06,0.03767156897614674
-58.549999999978795,0.012575623210330567,3.991365790012965e-06,8.383696327997474e-06,0.03768778613890573
-58.53999999997879,0.012581041800650155,3.999243966531458e-06,8.399661572097932e-06,0.037704006740281445
-58.529999999978784,0.012586461541314339,4.007137692969414e-06,8.415657218882853e-06,0.03772023078027391
-58.51999999997878,0.012591882432323107,4.0150470000189514e-06,8.431683326247231e-06,0.037736458258883096
-58.509999999978774,0.012597304473676465,4.022971918432793e-06,8.4477399521963e-06,0.03775268917610902
-58.49999999997877,0.012602727665374413,4.030912479024348e-06,8.463827154845743e-06,0.03776892353195167
-58.489999999978764,0.01260815200741695,4.038868712667847e-06,8.479944992421918e-06,0.03778516132641106
-58.47999999997876,0.012613577499804077,4.046840650298457e-06,8.496093523262051e-06,0.037801402559487184
-58.469999999978754,0.012619004142535794,4.054828322912405e-06,8.512272805814455e-06,0.03781764723118004
-58.45999999997875,0.012624431935612098,4.0628317615670934e-06,8.528482898638745e-06,0.037833895341489635
-58.44999999997874,0.012629860879032992,4.070850997381227e-06,8.544723860406021e-06,0.03785014689041596
-58.43999999997874,0.012635290972798472,4.07888606153493e-06,8.56099574989916e-06,0.037866401877959005
-58.42999999997873,0.012640722216908542,4.086936985269869e-06,8.577298626012926e-06,0.03788266030411879
-58.41999999997873,0.012646154611363208,4.095003799889373e-06,8.593632547754241e-06,0.03789892216889533
-58.40999999997872,0.012651588156162456,4.103086536758556e-06,8.609997574242394e-06,0.03791518747228858
-58.39999999997872,0.012657022851306293,4.111185227304439e-06,8.626393764709248e-06,0.03793145621429856
-58.38999999997871,0.01266245869679472,4.119299903016072e-06,8.64282117849945e-06,0.03794772839492528
-58.37999999997871,0.01266789569262774,4.1274305954446565e-06,8.65927987507066e-06,0.03796400401416875
-58.3699999999787,0.012673333838805343,4.135577336203669e-06,8.675769913993754e-06,0.03798028307202893
-58.3599999999787,0.012678773135327538,4.143740156968987e-06,8.692291354953038e-06,0.037996565568505856
-58.34999999997869,0.012684213582194319,4.151919089478991e-06,8.70884425774648e-06,0.0380128515035995
-58.33999999997869,0.012689655179405696,4.160114165534723e-06,8.725428682285906e-06,0.038029140877309894
-58.32999999997868,0.012695097926961657,4.168325416999988e-06,8.74204468859723e-06,0.038045433689637025
-58.31999999997868,0.012700541824862207,4.176552875801479e-06,8.758692336820665e-06,0.03806172994058088
-58.30999999997867,0.01270598687310735,4.184796573928906e-06,8.77537168721095e-06,0.03807802963014147
-58.29999999997867,0.012711433071697077,4.1930565434351184e-06,8.792082800137555e-06,0.03809433275831879
-58.28999999997866,0.012716880420631394,4.201332816436232e-06,8.808825736084904e-06,0.03811063932511284
-58.279999999978656,0.012722328919910302,4.209625425111745e-06,8.825600555652601e-06,0.03812694933052363
-58.26999999997865,0.0127277785695338,4.2179344017046785e-06,8.842407319555645e-06,0.03814326277455116
-58.259999999978646,0.012733229369501884,4.226259778521686e-06,8.859246088624641e-06,0.03815957965719541
-58.24999999997864,0.01273868131981456,4.234601587933191e-06,8.876116923806033e-06,0.0381758999784564
-58.239999999978636,0.012744134420471821,4.242959862373504e-06,8.89301988616232e-06,0.03819222373833412
-58.22999999997863,0.012749588671473676,4.251334634340956e-06,8.909955036872274e-06,0.03820855093682858
-58.219999999978626,0.012755044072820116,4.259725936398018e-06,8.926922437231163e-06,0.038224881573939766
-58.20999999997862,0.012760500624511145,4.268133801171435e-06,8.943922148650976e-06,0.038241215649667676
-58.199999999978616,0.012765958326546764,4.276558261352354e-06,8.960954232660644e-06,0.03825755316401234
-58.18999999997861,0.012771417178926978,4.2849993496964226e-06,8.978018750906253e-06,0.03827389411697373
-58.179999999978605,0.012776877181651772,4.293457099023964e-06,8.995115765151286e-06,0.03829023850855186
-58.1699999999786,0.012782338334721158,4.301931542220073e-06,9.012245337276832e-06,0.03830658633874671
-58.159999999978595,0.012787800638135135,4.310422712234751e-06,9.02940752928181e-06,0.03832293760755829
-58.14999999997859,0.012793264091893701,4.318930642083031e-06,9.046602403283202e-06,0.03833929231498662
-58.139999999978585,0.012798728695996854,4.327455364845114e-06,9.063830021516273e-06,0.038355650461031676
-58.12999999997858,0.012804194450444598,4.335996913666491e-06,9.081090446334795e-06,0.03837201204569347
-58.119999999978575,0.01280966135523693,4.344555321758073e-06,9.098383740211272e-06,0.03838837706897198
-58.10999999997857,0.012815129410373851,4.353130622396321e-06,9.11570996573717e-06,0.03840474553086724
-58.099999999978564,0.012820598615855362,4.361722848923376e-06,9.133069185623145e-06,0.03842111743137923
-58.08999999997856,0.01282606897168146,4.370332034747188e-06,9.150461462699257e-06,0.038437492770507946
-58.079999999978554,0.012831540477852149,4.378958213341645e-06,9.167886859915218e-06,0.03845387154825341
-58.06999999997855,0.012837013134367425,4.387601418246703e-06,9.185345440340601e-06,0.03847025376461559
-58.059999999978544,0.012842486941227294,4.39626168306852e-06,9.202837267165078e-06,0.038486639419594515
-58.04999999997854,0.012847961898431747,4.40493904147958e-06,9.220362403698649e-06,0.03850302851319017
-58.039999999978534,0.012853438005980792,4.413633527218832e-06,9.237920913371864e-06,0.03851942104540256
-58.02999999997853,0.012858915263874426,4.422345174091823e-06,9.255512859736062e-06,0.03853581701623168
-58.01999999997852,0.01286439367211265,4.431074015970799e-06,9.273138306463591e-06,0.03855221642567754
-58.00999999997852,0.012869873230695458,4.439820086794885e-06,9.29079731734805e-06,0.03856861927374012
-57.99999999997851,0.012875353939622863,4.4485834205701875e-06,9.308489956304506e-06,0.03858502556041944
-57.98999999997851,0.012880835798894853,4.457364051369928e-06,9.326216287369738e-06,0.0386014352857155
-57.9799999999785,0.012886318808511427,4.466162013334585e-06,9.343976374702465e-06,0.03861784844962829
-57.9699999999785,0.0128918029684726,4.474977340672016e-06,9.36177028258357e-06,0.038634265052157814
-57.95999999997849,0.012897288278778356,4.483810067657601e-06,9.379598075416343e-06,0.03865068509330407
-57.94999999997849,0.0129027747394287,4.492660228634369e-06,9.397459817726712e-06,0.03866710857306706
-57.93999999997848,0.012908262350423636,4.501527858013131e-06,9.415355574163474e-06,0.03868353549144678
-57.92999999997848,0.012913751111763162,4.5104129902726175e-06,9.433285409498528e-06,0.03869996584844323
-57.91999999997847,0.012919241023447273,4.519315659959613e-06,9.45124938862711e-06,0.038716399644056425
-57.90999999997847,0.012924732085475975,4.5282359016890865e-06,9.469247576568034e-06,0.038732836878286346
-57.89999999997846,0.012930224297849265,4.537173750144328e-06,9.487280038463919e-06,0.03874927755113299
-57.88999999997846,0.012935717660567149,4.546129240077084e-06,9.505346839581428e-06,0.03876572166259639
-57.87999999997845,0.012941212173629618,4.555102406307691e-06,9.523448045311506e-06,0.03878216921267651
-57.86999999997845,0.012946707837036674,4.564093283725213e-06,9.541583721169612e-06,0.038798620201373354
-57.85999999997844,0.012952204650788323,4.5731019072875835e-06,9.55975393279596e-06,0.038815074628686955
-57.84999999997844,0.012957702614884563,4.582128312021709e-06,9.57795874595576e-06,0.03883153249461728
-57.83999999997843,0.012963201729325385,4.5911725330236555e-06,9.596198226539444e-06,0.03884799379916432
-57.829999999978426,0.012968701994110802,4.600234605458751e-06,9.614472440562918e-06,0.03886445854232812
-57.81999999997842,0.012974203409240806,4.60931456456173e-06,9.63278145416779e-06,0.038880926724108644
-57.809999999978416,0.012979705974715398,4.618412445636872e-06,9.651125333621617e-06,0.038897398344505896
-57.79999999997841,0.012985209690534578,4.627528284058138e-06,9.669504145318143e-06,0.03891387340351988
-57.789999999978406,0.01299071455669835,4.636662115269306e-06,9.687917955777538e-06,0.0389303519011506
-57.7799999999784,0.01299622057320671,4.645813974784115e-06,9.706366831646634e-06,0.03894683383739807
-57.769999999978396,0.01300172774005966,4.654983898186395e-06,9.724850839699177e-06,0.038963319212262246
-57.75999999997839,0.013007236057257196,4.66417192113021e-06,9.743370046836062e-06,0.03897980802574316
-57.749999999978385,0.013012745524799323,4.673378079339998e-06,9.761924520085571e-06,0.03899630027784082
-57.73999999997838,0.01301825614268604,4.682602408610703e-06,9.780514326603628e-06,0.03901279596855522
-57.729999999978375,0.013023767910917345,4.6918449448079255e-06,9.799139533674029e-06,0.03902929509788633
-57.71999999997837,0.01302928082949324,4.70110572386805e-06,9.817800208708692e-06,0.03904579766583419
-57.709999999978365,0.013034794898413722,4.710384781798392e-06,9.8364964192479e-06,0.039062303672398775
-57.69999999997836,0.013040310117678795,4.719682154677336e-06,9.855228232960549e-06,0.039078813117580095
-57.689999999978355,0.013045826487288458,4.728997878654482e-06,9.87399571764438e-06,0.03909532600137815
-57.67999999997835,0.013051344007242708,4.7383319899507605e-06,9.892798941226244e-06,0.039111842323792945
-57.669999999978344,0.01305686267754155,4.747684524858611e-06,9.911637971762331e-06,0.03912836208482446
